transaction_hash,block_number,arbitrager,protocols,profit_raw,cost_in_usd,profit_amount_in_usd,flash_loan_asset,flash_loan_amount,flash_loan_in_usd
0xa889f24bb68179014c32766c646c52d021d253200c08789e556d6c95a4d563af,21519224,0x34d9ec47df33f7b7ae9cc2fd439714d57ae26728,{},"[{""address"":""0x5c47902c8c80779cb99235e42c354e53f38c3b0d"",""amount"":""2.491714980000000166160498688e+27""}]",0,0,,,
0x260b777dbfed18bf540fdd004cfc10db3a1a2c92236d138300433e0bef1b84ba,21519225,0x089d2772bae390a741504781ba4b4954ed230828,{},"[{""address"":""0x1202f5c7b4b9e47a1a484e8b270be34dbbc75055"",""amount"":""71289357233790342774""}]",0,0,,,
0x63c80bc891bd3299a19e9cf3095bc4e68b08c6368d353a3972d066ca7df7b245,21519226,0x0eae044f00b0af300500f090ea00027097d03000,{},"[{""address"":""0x744d70fdbe2ba4cf95131626614a1763df805b9e"",""amount"":1}]",4.512430938979534,-4.512430938979534,,,
0x6e8f6e64b6c094c561d95953bbc6c881c56437c182f4925d4266576cf91ad5d9,21519227,0xf47c306258567b98dbfeea421e472492d1e67230,{},"[{""address"":""0x927e0286a74279f27a4b963d108313071bb46bdb"",""amount"":493191044150006}]",0,0,,,
0x523830cc2408cdaf30fbcaa23be09478ea98037601601b387d30a6d46c4082bc,21519228,0x01bd2da640345f1c29831b7cef9a434298408172,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1136692654495059""}]",3.8117806687175393,0.008975100408236791,,,
0xc0086e9589a1ab294bf70df0dfa7085cc4ee676ea839cebe41b6c854cd070c46,21519228,0xe08d97e151473a848c3d9ca3f323cb720472d015,"{BalancerV1,BalancerV2,BalancerV2}","[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""5207196773045526""}]",11.567455726196478,5.935452410765798,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3558278100493475,0
0x6aad5f6907040b7123b4448704d781a0390328f7472fcef6b1422cd5aa1ddef2,21519228,0x8e354f07ac2073a38cdc817cb8cebc8cd219ccbd,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":972129172455424}]",3.2418775440870204,0.02573233207997072,,,
0xaf25b210ea077190adc6d7fa1633a1bfd9c67e47d98ef002e26564c77529ce39,21519228,0x507888e987257a8dde6f8afa46375cefe2cbf504,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":527971575752974}]",1.7622438948849328,0.012422666049873188,,,
0xa6e580be704660a913c6ea8a916e30216b1fc04385894652199c865fde9409ed,21519229,0x65a895451168c1200f15c8219ed458f682c3deac,{},"[{""address"":""0x44971abf0251958492fee97da3e5c5ada88b9185"",""amount"":""52798424162898458410""}]",3.2385801941083665,192.05520735735018,,,
0x60754686404f11649b25c418eae52072331e3ab64c9295059c4723247b25062d,21519229,0xe8cfcd7bc9e4f6a268022b28940132dea1ee7165,{},"[{""address"":""0x6982508145454ce325ddbe47a25d4ec3d2311933"",""amount"":""1.12589819194883304088443266e+26""}]",4.8179813760840595,2056.859233829102,,,
0xc7d86d7df3e5e76153a53860ba86cd02a65878633ad4a25cbe0b72038bfa1b11,21519230,0x312b53604afe1b7d32ca6bdc283c737cbca2c05d,{},"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":11379987}]",3.91123883347626,7.45158934360323,,,
0xf765c136639f2ec4750d3b94dfdb7ccbefb3d533fb9cbac416aecb431b449831,21519231,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,{},"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":6654563329}]",2.7730077429153943,6641.756524753132,,,
0x23ff5a12df38b9363b570602384077e167ab098001a9ae92ee002e3ef4748e59,21519231,0xe77a01c70fde046561308595ce1ed5a83ad276c8,{},"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":64151501}]",4.352675576640453,59.702097347506395,,,
0x57582cdf3df8074e6a24ebe8f8299202c0d2967724578b64acc38a4cbd10ac70,21519231,0x16c6521dff6bab339122a0fe25a9116693265353,{},"[{""address"":""0x66a1e37c9b0eaddca17d3662d6c05f4decf3e110"",""amount"":1}]",3.0174524007688106,-3.0174524007688106,,,
0x628ae7a5df9ad7fd760d9f0c72cab188b2b6bb0dbb95416648b591aa46f13637,21519232,0x19c3070c0f0a018bb109a7ff08fcd5626420ce7f,{},"[{""address"":""0xd9a442856c234a39a81a089c06451ebaa4306a72"",""amount"":""5361375574239901466""}]",6.777402024547859,18525.124739300532,,,
0x8cb73b9bc139cb4d307fe312990ed8fad3b98bb59f1557a076293667de8798e5,21519232,0xf7ca73fb04abc558944615dbc6ae6f56e3b4c6e0,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":778926214721847}]",2.0869373312761876,0.5312610153506192,,,
0x09e02b2ef34e19dfe29301d229bea8c5c23264494581d38a9ddca2206bb56ed8,21519235,0x81463b0f960f247f704377661ec81c1fd65b5128,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""4000320560562176""}]",13.0321066779894,0.4141382675363108,,,
0xfa985400f8f7b788039e5f7a30d62a6b68e12f20fcca8b951729c2fd7da9c41e,21519236,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""13149257210800373760""}]",43.15309843805001,44155.33815529656,,,
0x26ec2fabea0511a6284ae7113015d999bda87c76d1a310b6749dfe1277b7b8a4,21519237,0x68715b0de806bff25346f97341a2ac6f21c18bc5,{},"[{""address"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""amount"":45987504}]",3.9979348779960207,42.01110524947844,,,
0x974033af838cdcabcf8d69ea0b2842b594d18e7ba3c5bea33ff32367052afe6a,21519238,0x5b93d80da1a359340d1f339fb574bdc56763f995,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1399465260513118""}]",3.952879141029046,0.7511320502562984,,,
0xd70d39a98dff6a5e9ebd589b108f1d2328c98f05746351f5e33ccbdcbc0b6fd5,21519238,0x7c540bba220a27905861cd49284ff8a047db1383,{},"[{""address"":""0x728f30fa2f100742c7949d1961804fa8e0b1387d"",""amount"":""6.972598907580896607723e+21""}]",5.2362580350214945,495.97309320408567,,,
0xa72f73a1dd4fe7a6b2aa0776fd428fb77ee555a2bba592536006087a786f16a0,21519239,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""11222301961879552""}]",36.27670204949657,1.4447302076423796,,,
0x3c8036c0dee0b12078f2ee119ac562b7290a4a1f40f4f3a2ff3f72b151d15eb8,21519240,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xb23d80f5fefcddaa212212f028021b41ded428cf"",""amount"":30306304316143}]",6.017636717377653,-6.017224934138309,,,
0xe20bbe9306e2f0db0bf4d6ea8c2bb8185de0d5e67ed1a0242100b8b5d495a4e7,21519240,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1.211196423910706761041e+21""}]",210.58427441986203,4070974.0986749474,,,
0x1cf02c53a6700459c5192a7436f21485f22134f7e8230c9e0113e8d52f9bea69,21519240,0x6f2600b46ab33c7c5de7f5805d0e62e6dcb157e2,{},"[{""address"":""0x06b964d96f5dcf7eae9d7c559b09edce244d4b8e"",""amount"":""5.3355596792931171769047e+22""}]",5.792852094212424,59107.56781812026,,,
0x0255ba0fb22e2c40eb7d9501e7ba9a34a8e2b1b3a6164e7d4e0751e69c342991,21519240,0xcf5540fffcdc3d510b18bfca6d2b9987b0772559,{},"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":63169}]",2.189268952905475,-2.1261951995595414,,,
0xb1a30537c4460085692989d323486eed9654669a9c6ed3bfc0236455242128b8,21519242,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""52740033731362816""}]",2.613411200324758,174.66123498141357,,,
0xdb8f111b72c01aecc71c07b4ed179dd6ae4c0bf5a75a25de7b8c613dc8b38bdd,21519242,0x9de34e5455cd853c650dbed3b4d4c09ae99ea5c1,{},"[{""address"":""0x3073f7aaa4db83f95e9fff17424f71d4751a3073"",""amount"":102978040193}]",3.1671850190980533,945.0226125652215,,,
0x49b1a92548914db55172161293f27337c7e6e2f27d4070a3282e905a77d0a19e,21519242,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0x614a48c41be6ba6762b63a92cc33cfb5e8149332"",""amount"":""151119478466533130240""}]",6.003378739506697,371.7953174268262,,,
0xabb6433b0d36846b33fd87da7d2cafa26232805543cbfa741fa6f180a641b14d,21519242,0x2b985054f4f21024142d22a20b6778b0d4ac580d,{},"[{""address"":""0x9d39a5de30e57443bff2a8307a4256c8797a3497"",""amount"":""1.63457055059369734727736e+23""}]",3.318902065628101,185951.09655584805,,,
0xc9776c3b855a8bdb8234f00cdc856ec16d0f3434203c44e42ec4655898bfa976,21519245,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""amount"":177585834473}]",10.888555704356945,177658.1100561641,,,
0x17e956be267fe5f9b9e675f33ce38cea01835091aaf3b15612ca0325a6d3bd29,21519245,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""54118377628086324835""}]",236.03764025842122,181671.62466454535,,,
0xb6c92c9340bd42e81c21a4a9fb0decfa7d54020cdb404d71b6f6aeff535c1446,21519246,0x80eabd6df366b62fbb970029363c3e52eff00953,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1350960239044197""}]",4.540514431635974,0.0004572257207602348,,,
0xed24bc35f269bdc062927c18b93f1fa9e1f007d7139f99261793f35d53fab2e4,21519247,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""amount"":965}]",6.391197295022983,-6.39023184310972,,,
0x8a6c165a1dff3c471a43ef0c01851f84440e5df58fcc3658aa02f74ae37be624,21519248,0x57f845829140d9d9d8e357fa0d9f943483a12fc5,{},"[{""address"":""0xff17dab22f1e61078aba2623c89ce6110e878b3c"",""amount"":""6.2330310927549638115659e+22""}]",0,0,,,
0x383f6a16455c022d416a84037ec9a880048349c9013e12c5242e0f23e8829a74,21519249,0xea8cf32e4ac03acab2babb9028bac5c853e0ce80,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1501322998185984""}]",4.80035825500112,0.24602652100364075,,,
0x87f66da43bb56c6b181949326c97162737c4c33897e45576659bfffb9faa8bcf,21519249,0x014f099aea90bb5859cb55e0945a309a580e5a81,{},"[{""address"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""amount"":1938455387}]",4.757521410868647,1934.6056518068394,,,
0xb778d9b11c61226c3443ef17c87d3eb9c91dcdabeaee4795f4a372876f3d86c5,21519250,0x828ae1566824a9835acb6f565e1e9ea22bfb883a,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1566825544417280""}]",5.266557951399232,0.00000000019169998921597653,,,
0xc443692990e51fc9948ee522c936135649a69b8cf0f3263f68a891a58cb1d0e8,21519250,0x33b41fe18d3a39046ad672f8a0c8c415454f629c,{},"[{""address"":""0xe28b3b32b6c345a34ff64674606124dd5aceca30"",""amount"":""4706608629585485""}]",3.3169172813245202,-3.2227017045300044,,,
0xf69945ca37c561ebe9781ef85f7c025fb5f683ed3b27e20554dff2217fa6ee4e,21519251,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xff284f2e8cce4cd2f4537d8a9369482b545908fb"",""amount"":173928107999232}]",10.130080315124959,1877.8231462563447,,,
0xa31b51ce4e7ca353b6d32eebc3061e8b9777e517ccfb02617ba6f5624e589e14,21519251,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""2690042142622504106""}]",35.976620871709294,9006.040141506403,,,
0x900472310b9073b96cff2d5f6cdbfd0ccefd0794b094a86ce2eb33c8d68aa5f4,21519251,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""2463564333842432""}]",8.01329984725447,0.26745889955230595,,,
0xa4df20247463d1ca6ce6d4cde18ea247abcc0cb612ae799ac99fabec82d45d4d,21519251,0xb62225f50d0e08ff45a5bf11054e710ad86beacf,{},"[{""address"":""0xd29da236dd4aac627346e1bba06a619e8c22d7c5"",""amount"":""15686791524135968""}]",4.23197057555305,1008.1904170338775,,,
0x89524dc335f438907d161ed9a061ea26cd66b23c9cb981972a927db066aa3275,21519252,0x3d20601ac0ba9cae4564ddf7870825c505b69f1a,{},"[{""address"":""0x861e65f1bf472ead79c248111d78211907130820"",""amount"":""4978353361096832203""}]",0,0,,,
0x20c665c4a83b723ac2a9e8ef81973204b162a3bab72d79141d0c90a5b4b0ceef,21519256,0x45312ea0eff7e09c83cbe249fa1d7598c4c8cd4e,{},"[{""address"":""0xf939e0a03fb07f59a73314e73794be0e57ac1b4e"",""amount"":1}]",4.596629425672167,-4.596629425672167,,,
0x009c17761c87084deb32704470b021aa061a4c56a20bd11f7a3b7b088b9b78c3,21519258,0x36cc269a0fb07c6fccf83a23178b1a126161bc61,{},"[{""address"":""0x44ff8620b8ca30902395a7bd3f2407e1a091bf73"",""amount"":""11119230196875760761""}]",2.7154057889085634,36.20051445630522,,,
0x71c7582943c602125347f54297be0af86bfea6da9444c24455acae69d92700b9,21519263,0x6bd19d4595b75d982b85ae2ca29fdfd8c176a81b,{},"[{""address"":""0x2232f65655c7c41d8b6c8592da3a0e32586273ea"",""amount"":454763330261727}]",4.731132277808097,1226.4723699062786,,,
0xf762df393bc13f34749c4ab0f8794d18de04df5f957cd0d919c44a839d61fb31,21519263,0xced6d598cb63aaa195b8655f8eb0e8dc8e92072d,{},"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":4007672855889}]",4.692415916653624,4001625.3666880312,,,
0x842ed1fc5559e5d7a5d92f786f86ed59194e5e9ca0ef7ddce14698437904c6f0,21519264,0xbab04a0614a1747f6f27403450038123942cf87b,{},"[{""address"":""0x9d39a5de30e57443bff2a8307a4256c8797a3497"",""amount"":""1.354301765474483090504e+21""}]",6.5214874048046365,1534.179175903714,,,
0x1d7d18ea925869e9d3136634115f573244d5f428fa786b854a2d78534bace1d0,21519265,0xfb46991e74a2807482e75fa91adfe68888888888,{},"[{""address"":""0xabaf9c47094b1a774432ffae5b6d92c78ee69bbb"",""amount"":""424584925750334593""}]",0,0,,,
0x5a1fc5b69fc34fe25af4ba4ab4c97522516e351deca2561efb5a29b4bccea43c,21519265,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""14999599883907172""}]",4.205730468002591,46.21230255471874,,,
0x92f76ffae44e7083e5165864ffbc1d37a231dfbead9df3d2136c5d0439c9d17d,21519265,0xa76199d92d90ddeaa0f6ed792bc3893fde2377af,{},"[{""address"":""0x576e2bed8f7b46d34016198911cdf9886f78bea7"",""amount"":402379680749}]",0,0,,,
0x36f79170b3d368f7978ce88eb4036b5a419e9e3ace1e4bb6f38b56fd8b7929bc,21519265,0xf3de3c0d654fda23dad170f0f320a92172509127,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""255039061983861612""}]",4.730944545490502,852.5297789876723,,,
0xda46d86d688a840aa257b09184636b5ed81f80767e6fce8609426d4913942a55,21519265,0xbe044731cf2039a9d5ed3b70a2105bdd61e68f35,{},"[{""address"":""0x69420e3a3aa9e17dea102bb3a9b3b73dcddb9528"",""amount"":""72097629442720069""}]",3.4964679885618923,191.73670277937978,,,
0xaa55ac3dfcd57227aa4fa5844b90e89435094e63dbf6b9fde132800d07882494,21519265,0x489988d19a52a5a2f450f057f4adec9028a70eda,{},"[{""address"":""0x85bea4ee627b795a79583fcede229e198aa57055"",""amount"":""2.2254394803758766634531e+22""}]",3.643765252844161,-3.1711642484730986,,,
0x157712dfe158dd12ac39408f609ace469e8404a4db77aee6c7dab0a04306d735,21519265,0x1f94599031696a74305dd38341a012729cc0abbb,{},"[{""address"":""0x508e00d5cef397b02d260d035e5ee80775e4c821"",""amount"":""1.4057355295894288084578e+22""}]",3.0265276753575225,18.558028288019855,,,
0x53428f565e42db222df6d105705bfa45265f3ccf8175e459d128c898649d4675,21519266,0x0000e0ca771e21bd00057f54a68c30d400000000,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""1335500529877482""}]",4.4840619002128825,0.004945162533207537,,,
0xff11c1c7ec550c725a70e3d855912b6901f24f59fd3ec65bc0362c8457c9f9cd,21519266,0x70bf6634ee8cb27d04478f184b9b8bb13e5f4710,{},"[{""address"":""0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9"",""amount"":""86147404777993567""}]",16.90507000703196,10.762622963366827,,,
0x29066d3f645f17679c646ec1e29040122a67d0008a929292c2b63cef45fa057e,21519266,0x807cf9a772d5a3f9cefbc1192e939d62f0d9bd38,{},"[{""address"":""0xd533a949740bb3306d119cc777fa900ba034cd52"",""amount"":""3.279448717896857215854e+21""}]",5.815436292955791,3042.331343625427,,,
0x371bf51498af1d711eeb6b29fff313059349015a917dc9c61b2bd80b9900da32,21519266,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,{},"[{""address"":""0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c"",""amount"":""67614120857674778556""}]",3.814838716257784,10.849338157816208,,,
0xb296330d94e5ab4f24ce213e91e59a4c0b3e426da0009a79c335734bca7c09ff,21519267,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0x9d39a5de30e57443bff2a8307a4256c8797a3497"",""amount"":""5.05229114846948156545013e+23""}]",5.258231047766562,574760.9070443492,,,
0x68200e8fe378d47f3b5256223f19d39d32bc1dffa7a02c65986c28e2128a1fbc,21519267,0xd919950c095084bd271bfa15f160897f513b73ca,{},"[{""address"":""0xb7de5dfcb74d25c2f21841fbd6230355c50d9308"",""amount"":""3.18482542099726677702788e+23""}]",0,0,,,
0x56db6cc0889fe0093869d1365bbf7c5b1acfc62ee92e712dc707f12d035a5b15,21519267,0xc02e1b910adc11ce3a04fc41c723aff661a04d67,{},"[{""address"":""0x26e550ac11b26f78a04489d5f20f24e3559f7dd9"",""amount"":304371913410007}]",7.558659925115886,4605.125429911297,,,
0x45efe376a1a86dd298b663abc7fbf7b6f1fc5c4c0e58199332a2ce97eb5d1a4d,21519267,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xdac17f958d2ee523a2206206994597c13d831ec7"",""amount"":407432674305}]",2506.211582711984,404312.13292468555,,,
0x192d2200b15e75f4ff22110189a5a32e24da34b1ec27e01ce35d649eb4974d37,21519267,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,{},"[{""address"":""0x1f9840a85d5af5bf1d1762f925bdaddc4201f984"",""amount"":""137631061656294318191""}]",2.8507510270348786,1829.4083075934966,,,
0x5015c7469fd89d23ca8407ffea5319407417f873fcab7b234669a23e73a7ba6c,21519267,0x2665be7fdc3f622584d426781a93155126bf2b7c,{},"[{""address"":""0x9d39a5de30e57443bff2a8307a4256c8797a3497"",""amount"":""1.202615994941560048037e+21""}]",2.5428229557536706,1365.5948464673806,,,
0x86f6fdc6f5e3c443f1e63cebe8ceb647b92812d79709f200de303c3b42f8c0cf,21519268,0xb1b2d032aa2f52347fbcfd08e5c3cc55216e8404,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""2049740017476565734""}]",5.401412932706048,6884.373026984378,,,
0x47285261ea0c0ff0d0284e246153e2168da47129a94b08350098ecdbb573cbb5,21519269,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""5280550621282304""}]",2.3016887614954378,15.447783068589981,,,
0x6a377d7244d09750fa37164033a009487a7e7cecc51e0ff54fe987b5f11ef6b7,21519269,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""13290415503441920""}]",59.49076367569461,-14.81779820165309,,,
0xad067f546f61d8f33ba3743549db51a5664986ac3bb86117f1a69f9d468c40b2,21519269,0x00000000009726632680fb29d3f7a9734e3010e2,{},"[{""address"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""amount"":14132185}]",3.747140420316948,10.391662737034073,,,
0x2e3cd485fd86f4fe0dfbff172c8f34f86d12788e5870b5ef2549d431025d5789,21519269,0x2b258316694023b9a4faa2c4553eaae176768fa1,{},"[{""address"":""0x6942032c871f5d46aa475f1d130c87603255ca40"",""amount"":""49887871932613764""}]",0,0,,,
0x10d291af6b414caffdac56b422f66b80a441347f680f68ec437d9f4552d1edb1,21519270,0x828ae1566824a9835acb6f565e1e9ea22bfb883a,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""21891697415815169""}]",73.58438436853675,0.0000000001538609240014921,,,
0x42ebf776fc120129c2d135c69c8d5dd74ee1bc882138b0beeb6e1fd1e00ab74c,21519270,0xdb966ba2f88845684abe30b65975117f4454037f,{},"[{""address"":""0xc57d533c50bc22247d49a368880fb49a1caa39f7"",""amount"":1}]",4.4994977572799035,-4.4994977572799035,,,
0xfe10f4b83b02691ea40405c14abbbcc76def2d76e277702d81662bcf80d11164,21519271,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xc57d533c50bc22247d49a368880fb49a1caa39f7"",""amount"":""6.48905639865231614148608e+23""}]",2.236006425688837,6289.074704469887,,,
0xb8961b07f2f5c91749a01364d2e45297372ff518794cf1b3c64ec569af1bf3a2,21519271,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"",""amount"":""2446446646439968768""}]",339.06938222545284,7884.151821219521,,,
0x3fba100c6941659e2e9e26e1c301647d5ec5f18dd48544095c528b8413f65fed,21519274,0x1f2f10d1c40777ae1da742455c65828ff36df387,{},"[{""address"":""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"",""amount"":183013994514}]",6.3082785164818365,183093.39240286898,,,
